video_name,rep_number,label,body_side,min_knee_angle,min_hip_angle,max_torso_lean_degrees,max_depth_ratio,hip_to_ankle_bottom_alignment,avg_knee_angle_descent,avg_hip_angle_descent,max_shin_forward_angle,descent_duration_seconds,ascent_duration_seconds,bottom_pause_duration_seconds,descent_to_ascent_ratio,total_rep_duration,time_to_max_jerk,shoulder_x_sd,hip_x_sd,knee_x_sd,shoulder_hip_x_corr,hip_knee_x_corr,shoulder_max_x_drift,hip_max_x_drift,torso_lean_to_depth_ratio,knee_travel_to_depth_ratio,ascent_path_symmetry,avg_descent_velocity_y,avg_ascent_velocity_y,max_acceleration_y,max_jerk_y,peak_ascent_velocity_y,sticking_point_velocity_drop,velocity_loss_vs_rep_1
bad_half_reps_weights.mp4,1,bad,right,51.36965419124116,53.09135489806109,57.64784730120612,0.3912072388453537,0.07097854614257809,104.70108686081727,112.09323444882025,50.93869571490039,3.4,4.4,0.36666666666666664,0.7727272727272726,7.766666666666667,0.5150214592274678,0.021361767770920696,0.028855546513136397,0.03862529282815756,-0.48812806972018874,-0.9477503530230197,0.0822860181331635,0.0788434386253356,1.1318791095348495,0.8070938357070354,0.9702439282408442,0.0010975587601754738,0.0007708957249467793,0.0018286108970641999,0.0018130302429201,0.0043587684631347,0.004356056451797419,1.0
bad_half_reps_weights.mp4,2,bad,right,58.42998357267701,61.92229924770457,57.47977966666471,0.4490994744773367,0.056801718473434626,97.90267845536084,94.62371418783341,49.61024914842969,3.6666666666666665,3.8,0.36666666666666664,0.9649122807017544,7.433333333333334,0.5112107623318386,0.014759812238110693,0.02693337318288659,0.037965072607131174,-0.6071809114695317,-0.9485218126581253,0.03972805142402652,0.07447410225868228,0.9997587149321372,0.8053118672048897,0.8732692262368206,0.0009312244436957244,0.0009031048469375872,0.0009733974933624,0.001644778251648,0.0035230636596679,0.0035226404666899615,1.1715006552928222
bad_half_reps_weights.mp4,3,bad,right,82.66165187084415,76.77914427212733,55.28765372139659,0.5867185451309934,0.05441293716430662,97.78841927629817,93.43032921825866,48.96178448339603,3.9,3.2,0.36666666666666664,1.21875,7.066666666666666,0.4669811320754717,0.015881155127454784,0.021768790087713673,0.03524412055170682,-0.6011945827697103,-0.9123830542211003,0.04381991624832149,0.07013344764709473,0.6749825474219973,0.3421756312252712,0.9761249388371355,0.000993521447874505,0.0012230580051739593,0.0022226214408873,0.0037828564643858998,0.0037728428840636,0.0037676930427550394,1.5865414291386766
bad_half_reps_weights.mp4,4,bad,right,65.11640773541738,65.44650142129224,53.80618981129257,0.4850768180121373,0.0489671885967255,111.71346709391918,104.96294911927319,52.80707977373519,5.0,2.6,0.36666666666666664,1.923076923076923,7.566666666666666,0.7224669603524229,0.014873828692340739,0.021649852439150102,0.039314494828806196,-0.7727358202990503,-0.9383125172771944,0.05157943964004519,0.0652105987071992,0.7888978335178759,0.5696082497141312,0.7487202454652322,0.0008335835933684971,0.0015287303007565612,0.0025426030158997,0.0040428519248963,0.0045340299606322,0.004506075382232542,1.9830571778849868
good_form_no_bar.mp4,1,good,right,48.15351319318571,45.89105616244762,28.065181531399343,0.42120001063802764,0.03406524658203125,116.41327368268884,115.34680312842835,24.69892384173132,0.8333333333333334,0.6333333333333333,0.36666666666666664,1.3157894736842106,1.4333333333333333,0.7441860465116279,0.014382554747735397,0.010990635138253593,0.019409249648946348,-0.8904930334600252,-0.9796165043832248,0.04413451552391051,0.03193433880805979,0.3277224698486394,0.2117160902458635,0.9715812629826441,0.010285973072051969,0.01322206509740725,0.0041531920433045,0.0028697371482848955,0.0226608872413635,0.0179748892784119,1.0
good_form_no_bar.mp4,2,good,right,47.55259735222779,45.84735851879072,26.69137114503266,0.4092860102420318,0.036076533794403065,136.23744516950222,136.26729376205952,24.323556189978635,1.3,1.1666666666666667,0.36666666666666664,1.1142857142857143,2.433333333333333,0.0136986301369863,0.012288272149563472,0.01880030832011409,0.02267397347977888,-0.9346609970193864,-0.9850882585306057,0.025992250442504805,0.03868434429168688,0.3115068488830739,0.19247765099848166,0.9932153841445855,0.006537938117980931,0.007252877099173375,0.0038002014160157006,0.00414141416549648,0.0217214107513428,0.02166359424591067,0.5485434420222005
good_form_no_bar.mp4,3,good,right,47.699543903271966,46.83774066306946,25.563472371253077,0.4144935550850501,0.035729104280471824,110.4204744351768,111.17283632067328,24.112771765394807,0.8333333333333334,1.2666666666666666,0.36666666666666664,0.6578947368421053,2.066666666666667,0.7419354838709677,0.013628922330131925,0.01710664308638161,0.0217320004852728,-0.8841005754438735,-0.9482949456236949,0.03246116042137137,0.04490781426429746,0.30628249566319626,0.17684711121268015,0.7967688174411106,0.010199293613433795,0.006779508841665129,0.0035064101219176996,0.0030833840370175997,0.0219460725784301,0.0218339920043946,0.5127420559285055
good_form_no_bar.mp4,4,good,right,53.315040158590726,52.696894467586446,26.027231391709037,0.46126200985154253,0.03462092280387874,118.4794516391428,119.21654850424578,24.59102551987859,0.8333333333333334,0.6333333333333333,0.36666666666666664,1.3157894736842106,1.4333333333333333,0.3488372093023256,0.012222895652178453,0.013939705960506863,0.017054291329056705,-0.9157213180533716,-0.9683581223502682,0.039822667837143,0.03987976908683771,0.335871569268139,0.19458074985828278,0.9816890392642277,0.009771126270294143,0.012734100065733221,0.004291963577270401,0.0028841376304627013,0.0231157541275024,0.0197145342826843,0.9630946430773726
good_form_no_bar.mp4,5,good,right,48.91711887260906,46.94003891156519,26.9809582370663,0.42877638272743984,0.03475971817970269,139.06616375838078,138.95503941705635,24.068615338226653,1.3666666666666667,0.6666666666666666,0.3333333333333333,2.0500000000000003,2.0,0.5166666666666667,0.012784096794790846,0.017759321741485583,0.022754127551428634,-0.9272625447914166,-0.9658380931693374,0.031617802381515625,0.03599833846092221,0.3296089158546423,0.1925878108718317,0.6442033832088908,0.006164649637733997,0.012611089348792981,0.0043741703033447,0.0030809164047238963,0.0228117108345031,0.0219051361083984,0.9537912009876522
good_form_no_bar.mp4,6,good,right,59.51007013142623,60.47010495853611,27.532822327893214,0.5023143182085752,0.031176763772964522,142.0150491386829,141.28993481255782,28.881503640128553,1.2,0.7,0.3333333333333333,1.7142857142857144,1.8666666666666667,0.8035714285714286,0.01502509384759891,0.014288901811346772,0.025878085742228957,-0.8013639051016261,-0.9152169588740272,0.03654553294181828,0.025520521402358998,0.34868774561313914,0.2586689317576919,0.753340375319278,0.006672725412580672,0.011352204708825923,0.0043524146080016,0.002283942699432398,0.0232012271881103,0.023049211502075298,0.8585803068729412
good_no_weights_personal.mp4,1,good,right,25.68302322253155,28.11718380145535,50.39276454016649,0.11659058762669029,0.08172685503959648,55.320085554744594,62.332643696182174,55.250263129349776,8.033333333333333,2.6,0.36666666666666664,3.0897435897435894,10.6,0.8333333333333334,0.009255047621486667,0.023436571897370195,0.0299176409379117,-0.4033113989794099,-0.8259144041571487,0.04039162993431089,0.09590169191360481,0.6773939844563371,0.4761783276702657,0.9640165835145408,0.0008100828194518868,0.0023931695864750323,0.0008556962013244003,0.0013551354408264,0.0051590800285339,0.005113661289215052,1.0
