video_name,frame,label,body_side,visibility,shoulder_x,shoulder_y,hip_x,hip_y,knee_x,knee_y,ankle_x,ankle_y,shoulder_x_smooth,shoulder_y_smooth,hip_x_smooth,hip_y_smooth,knee_x_smooth,knee_y_smooth,ankle_x_smooth,ankle_y_smooth,rep_number,shoulder_velocity_x,shoulder_velocity_y,hip_velocity_x,hip_velocity_y,knee_velocity_x,knee_velocity_y,ankle_velocity_x,ankle_velocity_y,hip_speed,hip_to_knee_y,shoulder_to_hip_y
good_form_1.mp4,10,good,right,0.9930121153593064,0.4183746576309204,0.4489045441150665,0.3542377948760986,0.6393471360206604,0.4377253949642181,0.7378392815589905,0.3850376605987549,0.8952203392982483,0.4139439821243286,0.4004810988903046,0.35882017612457273,0.6029589653015137,0.42904303669929506,0.7294313907623291,0.3852254271507263,0.893529212474823,1,0.0020865380764007457,0.021558552980422974,-0.0031451702117920033,0.016789126396179244,0.004567331075668368,0.004476046562194802,0.00010692477226259545,0.0009523153305053267,0.016789126396179244,-0.09849214553833008,-0.19044259190559393
good_form_1.mp4,11,good,right,0.9932879358530043,0.4209987223148346,0.4735190570354461,0.352686196565628,0.6538247466087341,0.4410772621631622,0.7416462302207947,0.3849744796752929,0.8950989246368408,0.41627774238586424,0.42365846037864685,0.35629785656929014,0.6195912480354309,0.4331888496875763,0.7339009046554565,0.38514335751533507,0.8942890286445617,1,0.0023337602615356445,0.023177361488342263,-0.0025223195552825928,0.016632282733917148,0.004145812988281261,0.004469513893127441,-8.206963539120204e-05,0.0007598161697387473,0.016632282733917148,-0.08782148361206055,-0.18030568957328802
good_form_1.mp4,12,good,right,0.9934445917606354,0.4247045516967773,0.4959006011486053,0.3529455363750458,0.6745036840438843,0.4439506530761719,0.7457398176193237,0.3849879801273346,0.8935002684593201,0.41902196407318115,0.4470076262950897,0.3548025608062744,0.6372960090637207,0.4368984043598175,0.7378965973854065,0.3850670874118805,0.8945436358451844,1,0.0027442216873169167,0.02334916591644287,-0.0014952957630157138,0.017704761028289884,0.003709554672241211,0.003995692729949929,-7.627010345456764e-05,0.0002546072006226474,0.017704761028289884,-0.07123613357543945,-0.178603082895279
good_form_1.mp4,13,good,right,0.9934029132127762,0.425830215215683,0.5203834176063538,0.3519668877124786,0.6951636672019958,0.4446193873882293,0.7475040555000305,0.3846135139465332,0.8935390710830688,0.4214335918426514,0.4722303569316864,0.3535302639007568,0.6564419507980347,0.440053790807724,0.7411864042282105,0.3849293291568756,0.8945394158363342,1,0.002411627769470237,0.02522273063659669,-0.0012722969055176114,0.019145941734313943,0.003155386447906472,0.0032898068428039995,-0.00013775825500489391,-4.220008850142065e-06,0.019145941734313943,-0.05234038829803467,-0.1747802495956421
good_form_1.mp4,14,good,right,0.9936903715133668,0.4275661706924438,0.5390089154243469,0.3522160053253174,0.7101702690124512,0.4456469118595123,0.7490807771682739,0.3857068121433258,0.8928280472755432,0.4234948635101318,0.4955433070659637,0.3528104841709137,0.6746019005775452,0.44260392189025877,0.7443620324134826,0.3850640892982483,0.8940373301506043,1,0.0020612716674804354,0.02331295013427731,-0.0007197797298431063,0.01815994977951052,0.002550131082534768,0.0031756281852721724,0.00013476014137270287,-0.0005020856857299583,0.01815994977951052,-0.038910508155822754,-0.17116135358810425
good_form_1.mp4,15,good,right,0.9939372837543488,0.427651047706604,0.5541942119598389,0.3512158095836639,0.72404944896698,0.4468329846858978,0.7493829131126404,0.3867211639881134,0.8912352323532104,0.42535014152526857,0.5166012406349182,0.35220608711242674,0.6915423631668091,0.4444254398345947,0.7466707587242126,0.38540078997612,0.8932403087615967,1,0.001855278015136741,0.021057933568954468,-0.0006043970584869718,0.01694046258926385,0.0018215179443359375,0.0023087263107299805,0.0003367006778716708,-0.0007970213890076128,0.01694046258926385,-0.0253334641456604,-0.1698552370071411
good_form_1.mp4,16,good,right,0.9940624535083772,0.4341823756694793,0.5752301812171936,0.3516416549682617,0.7356554865837097,0.4478765428066253,0.7496417760848999,0.3884666860103607,0.8911098837852478,0.4279868721961975,0.5369434654712677,0.35199717879295345,0.7079085111618042,0.44578529596328725,0.7482698678970336,0.38609923124313356,0.892442500591278,1,0.002636730670928955,0.02034222483634951,-0.0002089083194732888,0.01636614799499514,0.0013598561286925492,0.0015991091728210227,0.000698441267013572,-0.0007978081703186035,0.01636614799499514,-0.013986289501190186,-0.1604253053665161
good_form_1.mp4,17,good,right,0.9941599071025848,0.4411212205886841,0.5978298783302307,0.3533992767333984,0.7528519034385681,0.449255108833313,0.7545886039733887,0.3890783488750458,0.8911865949630737,0.4312702059745789,0.5573293209075928,0.352087926864624,0.723578155040741,0.44684618711471547,0.7500396251678467,0.3869173049926758,0.8919797658920288,1,0.0032833337783813588,0.020385855436325095,9.074807167053223e-05,0.015669643878936768,0.0010608911514282116,0.001769757270813077,0.0008180737495422363,-0.0004627346992492898,0.015669643878936768,-0.0017367005348205566,-0.1550220251083374
good_form_1.mp4,18,good,right,0.994059592485428,0.4415779411792755,0.606515109539032,0.3536876142024994,0.7666861414909363,0.4491972923278808,0.756537914276123,0.3889807462692261,0.8907884955406189,0.43441975116729736,0.5745556592941284,0.3524320721626282,0.737882649898529,0.4477617681026459,0.7518463969230652,0.38779075145721437,0.8914296507835389,1,0.0031495451927184837,0.017226338386535645,0.0003441452980041948,0.014304494857788064,0.0009155809879304311,0.0018067717552184837,0.0008734464645385742,-0.0005501151084899014,0.014304494857788064,0.010148227214813232,-0.1601710319519043
good_form_1.mp4,19,good,right,0.9939993470907212,0.4398826658725738,0.6143707633018494,0.3537173271179199,0.7788621187210083,0.4489024579524994,0.7566444873809814,0.3882354497909546,0.889846682548523,0.43688305020332335,0.589628028869629,0.35273233652114866,0.7516210198402404,0.4484128773212433,0.7533591389656067,0.38829647898674013,0.8908333778381348,1,0.00246329903602599,0.01507236957550051,0.0003002643585204856,0.013738369941711404,0.000651109218597401,0.0015127420425414817,0.0005057275295257679,-0.0005962729454040971,0.013738369941711404,0.022217631340026855,-0.16449135541915894
good_form_1.mp4,20,good,right,0.9938467144966124,0.4384583532810211,0.6163992881774902,0.3537791967391968,0.7809069156646729,0.4482887685298919,0.7557480931282043,0.3877682685852051,0.8887501955032349,0.43904451131820676,0.6020690441131592,0.35324501395225527,0.762992513179779,0.4487040340900421,0.7546321749687195,0.38850589990615847,0.8903363704681396,1,0.0021614611148834117,0.012441015243530251,0.0005126774311066118,0.011371493339538574,0.000291156768798817,0.001273036003112793,0.00020942091941833496,-0.0004970073699951394,0.011371493339538574,0.025158822536468506,-0.16450762748718262
good_form_1.mp4,21,good,right,0.993617743253708,0.4380787909030914,0.6203609704971313,0.3537133634090423,0.7851256132125854,0.4483908116817474,0.7552204728126526,0.387713074684143,0.88861083984375,0.4398237943649292,0.6110952019691467,0.3536593556404114,0.7728865385055542,0.4488068878650665,0.75574791431427,0.38835517764091493,0.88983656167984,1,0.0007792830467224232,0.009026157855987482,0.00041434168815612793,0.009894025325775213,0.00010285377502439186,0.0011157393455505371,-0.00015072226524354138,-0.0004998087882995828,0.009894025325775213,0.02990514039993286,-0.1647646427154541
good_form_1.mp4,22,good,right,0.9935060888528824,0.4380875527858734,0.6204091310501099,0.3539230525493622,0.7866190671920776,0.4490503370761871,0.7551239728927612,0.3879867494106293,0.8878383040428162,0.43921706080436707,0.6156110525131225,0.35376411080360415,0.7796399712562561,0.44876593351364125,0.7558549880981446,0.38813685774803164,0.8891669034957885,1,-0.0006067335605621227,0.004515850543975852,0.00010475516319274902,0.006753432750701838,-4.0954351425259716e-05,0.00010707378387453392,-0.00021831989288328968,-0.0006696581840515137,0.006753432750701838,0.031495094299316406,-0.16620993614196777
good_form_1.mp4,23,good,right,0.9933745414018632,0.4383472204208374,0.6192198991775513,0.3543106615543365,0.7867260575294495,0.4496054351329803,0.7551528811454773,0.388561874628067,0.887663722038269,0.43857091665267944,0.6181520104408265,0.35388872027397156,0.7836479544639587,0.44884756207466114,0.7555779814720154,0.3880530834197998,0.8885419487953186,1,-0.0006461441516876221,0.002540957927703924,0.00012460947036740944,0.004007983207702681,8.162856101989746e-05,-0.0002770066261291726,-8.377432823181152e-05,-0.0006249547004699707,0.004007983207702681,0.03157317638397217,-0.1675061583518982
good_form_1.mp4,24,good,right,0.9930554032325744,0.438620924949646,0.6158041954040527,0.3544985055923462,0.7841162085533142,0.4496640861034393,0.7550133466720581,0.3885210454463959,0.8878477811813354,0.43831856846809386,0.6184386968612671,0.3540449559688568,0.78469877243042,0.44899988770484917,0.7552517533302308,0.3881102025508881,0.8881421685218811,1,-0.0002523481845855824,0.0002866864204406072,0.000156235694885265,0.001050817966461226,0.0001523256301880216,-0.00032622814178462356,5.7119131088245734e-05,-0.0003997802734374556,0.001050817966461226,0.029102861881256104,-0.16831201314926147
good_form_1.mp4,25,good,right,0.992916226387024,0.4384166300296783,0.6122183203697205,0.354568600654602,0.7800809144973755,0.4496524631977081,0.7549000978469849,0.3885047435760498,0.8879489302635193,0.4383102238178253,0.6176025032997131,0.3542028367519378,0.7845335721969604,0.4492726266384125,0.7550821542739868,0.38825749754905703,0.887981915473938,1,-8.344650268554688e-06,-0.0008361935615539551,0.00015788078308098807,-0.00016520023345956147,0.00027273893356333234,-0.0001695990562439187,0.00014729499816895641,-0.00016025304794309303,0.00016520023345956147,0.025180816650390625,-0.16786259412765503
good_form_1.mp4,26,good,right,0.99293252825737,0.4392425715923309,0.6097071766853333,0.3546748161315918,0.7775282859802246,0.449489027261734,0.7549445033073425,0.3884905874729156,0.8878481984138489,0.4385429799556732,0.6154717445373535,0.35439512729644773,0.7830141067504883,0.4494922697544098,0.7550269603729248,0.3884130001068115,0.8878293871879578,1,0.0002327561378479004,-0.0021307587623595747,0.000192290544509921,-0.0015194654464720792,0.00021964311599731445,-5.519390106201172e-05,0.0001555025577544833,-0.0001525282859802246,0.0015194654464720792,0.02258378267288208,-0.16782110929489136
good_form_1.mp4,27,good,right,0.9930123686790466,0.436838835477829,0.5966185331344604,0.3543966114521026,0.7582699060440063,0.4497275650501251,0.7546042203903198,0.3884628117084503,0.8878554105758667,0.4382932364940643,0.6107136249542237,0.3544898390769958,0.7773442745208741,0.4496277153491974,0.7549230098724365,0.38850821256637574,0.8878328084945679,1,-0.0002497434616088867,-0.004758119583129883,9.47117805480957e-05,-0.005669832229614258,0.00013544559478756435,-0.00010395050048828125,9.521245956423119e-05,3.4213066101296263e-06,0.005669832229614258,0.0036656856536865234,-0.1616513729095459
good_form_1.mp4,28,good,right,0.99298357963562,0.4354537427425384,0.5703656077384949,0.3545849621295929,0.737610936164856,0.4496707618236542,0.755061686038971,0.3894059360027313,0.8880895972251892,0.43771454095840456,0.6009427666664123,0.3545446991920471,0.7675212502479554,0.44964078068733215,0.7549047708511353,0.3886770248413086,0.887917983531952,1,-0.0005786955356597567,-0.009770858287811324,5.4860115051291736e-05,-0.009823024272918701,1.3065338134776727e-05,-1.823902130126953e-05,0.00016881227493287243,8.51750373840332e-05,0.009823024272918701,-0.01745074987411499,-0.16724532842636108
good_form_1.mp4,29,good,right,0.993254542350769,0.4310843050479889,0.5444490909576416,0.3545928299427032,0.7155320048332214,0.4494005143642425,0.7550202012062073,0.3893086612224579,0.888142466545105,0.43620721697807313,0.5866717457771301,0.35456356406211853,0.7538044095039368,0.4495880663394928,0.7549061417579651,0.388834547996521,0.8879769206047058,1,-0.001507323980331432,-0.014271020889282227,1.8864870071411133e-05,-0.013716840744018577,-5.271434783937767e-05,1.3709068298339844e-06,0.00015752315521239124,5.893707275383964e-05,0.013716840744018577,-0.03948819637298584,-0.17108291387557983
good_form_1.mp4,30,good,right,0.9934812635183334,0.4291423559188843,0.5249651670455933,0.3549627065658569,0.6932682991027832,0.4486676156520843,0.7535035610198975,0.3896754086017608,0.8877094388008118,0.43435236215591433,0.5692211151123047,0.35464238524436953,0.7364418864250183,0.44939109683036804,0.7546268343925476,0.38906868100166314,0.8879290223121643,1,-0.0018548548221588024,-0.01745063066482544,7.882118225099877e-05,-0.0173625230789185,-0.00019696950912473365,-0.00027930736541748047,0.0002341330051421342,-4.78982925414817e-05,0.0173625230789185,-0.06023526191711426,-0.16830313205718994
good_form_1.mp4,31,good,right,0.993674010038376,0.4216189682483673,0.4921423494815826,0.3554518520832062,0.67242431640625,0.4477593004703522,0.7499536871910095,0.389653593301773,0.887661874294281,0.4308276414871216,0.5457081496715545,0.3547977924346924,0.7154210925102233,0.4490451514720917,0.753628671169281,0.3893012821674347,0.8878917574882508,1,-0.0035247206687927246,-0.02351296544075021,0.00015540719032286487,-0.021020793914794944,-0.0003459453582763672,-0.0009981632232666238,0.0002326011657715621,-3.726482391352981e-05,0.021020793914794944,-0.07752937078475952,-0.18028196692466741
good_form_1.mp4,32,good,right,0.9941259771585464,0.4184877872467041,0.4590223431587219,0.3558484613895416,0.649223268032074,0.4445310533046722,0.7488205432891846,0.3885989487171173,0.8904284834861755,0.4271574318408966,0.5181889116764069,0.35508816242218016,0.6936117649078369,0.4480058491230011,0.7524719357490539,0.3893285095691681,0.8884063720703125,1,-0.003670209646224998,-0.02751923799514755,0.00029036998748777076,-0.021809327602386408,-0.001039302349090554,-0.0011567354202270952,2.7227401733387335e-05,0.000514614582061701,0.021809327602386408,-0.0995972752571106,-0.19020092487335205
good_form_1.mp4,33,good,right,0.994415670633316,0.4185174405574798,0.4299919009208679,0.3569053709506988,0.6243064999580383,0.4398507177829742,0.7451373934745789,0.3877381086349487,0.8908801078796387,0.4237701714038849,0.49011417031288146,0.3555522441864013,0.6709508776664734,0.4460418403148651,0.7504870772361756,0.3889949440956116,0.8889644742012024,1,-0.0033872604370117076,-0.028074741363525446,0.0004640817642211359,-0.022660887241363503,-0.0019640088081360196,-0.001984858512878329,-0.00033356547355650745,0.0005581021308899148,0.022660887241363503,-0.12083089351654053,-0.1943145990371704
good_form_1.mp4,34,good,right,0.994895040988922,0.4176441133022308,0.4016014039516449,0.3609679937362671,0.6026394367218018,0.4346891939640045,0.7395454049110413,0.3867738544940948,0.8915168046951294,0.4210821330547333,0.46154463291168213,0.35682727694511407,0.6483723640441894,0.4430995762348175,0.7473921179771423,0.38848798274993895,0.8896393418312073,1,-0.0026880383491516002,-0.02856953740119933,0.0012750327587127686,-0.022578513622284024,-0.0029422640800476074,-0.0030949592590332475,-0.0005069613456726296,0.000674867630004905,0.022578513622284024,-0.1369059681892395,-0.20103803277015686
good_form_1.mp4,35,good,right,0.9952847808599472,0.4154424369335174,0.3808306455612182,0.3646390438079834,0.5823497176170349,0.4279751777648926,0.7318332195281982,0.3861365020275116,0.8937183022499084,0.4183421492576599,0.4327177286148071,0.35876254439353944,0.6261886477470398,0.43896108865737915,0.7430580496788025,0.3877802014350891,0.8908411145210267,1,-0.0027399837970734087,-0.02882690429687501,0.0019352674484253707,-0.022183716297149658,-0.004138487577438343,-0.0043340682983398215,-0.0007077813148498313,0.0012017726898193581,0.022183716297149658,-0.14948350191116333,-0.2015190720558167
good_form_1.mp4,36,good,right,0.9955465644598008,0.4128319919109344,0.3587629497051239,0.3658423721790313,0.5670356750488281,0.4232779741287231,0.7245134711265564,0.3856628835201263,0.8936713337898254,0.41658475399017336,0.40604184865951537,0.36084064841270447,0.6051109194755554,0.4340648233890533,0.7379700064659118,0.38698205947875974,0.8920430064201355,1,-0.0017573952674865279,-0.026675879955291748,0.002078104019165028,-0.021077728271484353,-0.004896265268325872,-0.005088043212890692,-0.000798141956329379,0.001201891899108798,0.021077728271484353,-0.15747779607772827,-0.20827272534370422
good_form_1.mp4,37,good,right,0.9956334233283995,0.4112241566181183,0.3368498980998993,0.3689295053482055,0.5527892708778381,0.4149468243122101,0.7175164222717285,0.3855014145374298,0.8935698866844177,0.4151320278644562,0.38160735964775083,0.36345685720443727,0.5858241200447083,0.4281479775905609,0.7317091822624207,0.3863625526428222,0.8926712870597839,1,-0.0014527261257171742,-0.024434489011764537,0.002616208791732799,-0.0192867994308471,-0.005916845798492387,-0.0062608242034911665,-0.0006195068359375333,0.0006282806396484819,0.0192867994308471,-0.16472715139389038,-0.21593937277793884
good_form_1.mp4,38,good,right,0.9954475164413452,0.409022569656372,0.3207326233386993,0.3758763372898102,0.542334794998169,0.409848004579544,0.7114102244377136,0.3854002058506012,0.8916183114051819,0.4132330536842345,0.35975550413131707,0.36725105047225953,0.5694297790527344,0.4221474349498749,0.7249637484550476,0.3858949720859527,0.8928189277648926,1,-0.0018989741802216686,-0.02185185551643376,0.0037941932678222656,-0.0163943409919739,-0.006000542640686002,-0.006745433807373025,-0.00046758055686951794,0.00014764070510864258,0.0163943409919739,-0.16907542943954468,-0.22160217165946966
good_form_1.mp4,39,good,right,0.9952930063009262,0.4082970917224884,0.3046785593032837,0.3822933435440063,0.534121572971344,0.4032895267009735,0.7080143690109253,0.3854134380817413,0.8915390968322754,0.41136364936828607,0.34037093520164485,0.3715161204338074,0.5557262063026428,0.4158675014972687,0.7186575412750245,0.38562288880348206,0.8928233861923218,1,-0.001869404315948453,-0.01938456892967222,0.0042650699615478516,-0.013703572750091597,-0.00627993345260619,-0.006306207180023171,-0.0002720832824706365,4.458427429243628e-06,0.013703572750091597,-0.1738927960395813,-0.2294430136680603
good_form_1.mp4,40,good,right,0.9951459020376204,0.4070833921432495,0.3007503449916839,0.3854020535945892,0.5266109108924866,0.3976874649524688,0.7049663066864014,0.3849612772464752,0.8910495042800903,0.40969184041023254,0.324354875087738,0.3756687223911285,0.5445784449577331,0.40980995893478395,0.7132841587066651,0.38538784384727476,0.8922896265983582,1,-0.0016718089580535223,-0.016016060113906827,0.004152601957321089,-0.01114776134490969,-0.006057542562484752,-0.005373382568359397,-0.0002350449562072976,-0.000533759593963623,0.01114776134490969,-0.1783553957939148,-0.22586056590080267
good_form_1.mp4,41,good,right,0.9947679489850998,0.4039583504199981,0.3021232485771179,0.3842115104198456,0.5297170281410217,0.3936751186847687,0.7033608555793762,0.3850629031658172,0.8903585076332092,0.4079171121120453,0.31302693486213684,0.37934255003929135,0.5371147155761719,0.40388938784599304,0.709053635597229,0.385267847776413,0.891627061367035,1,-0.0017747282981872559,-0.011327940225601185,0.003673827648162875,-0.007463729381561257,-0.005920571088790905,-0.004230523109436057,-0.000119996070861772,-0.0006625652313232422,0.007463729381561257,-0.1736438274383545,-0.2275937795639038
good_form_1.mp4,42,good,right,0.9947533160448074,0.4028277695178985,0.3007641434669494,0.3864092826843261,0.5293592810630798,0.3915359675884247,0.7042331695556641,0.384944885969162,0.8900416493415833,0.40623783469200136,0.30580978393554686,0.38283850550651544,0.5324287176132202,0.3992072165012359,0.7063969850540162,0.3851565420627594,0.890921413898468,1,-0.001679277420043923,-0.007217150926589977,0.003495955467224088,-0.00468599796295166,-0.0046821713447571245,-0.002656650543212846,-0.00011130571365358666,-0.0007056474685669389,0.00468599796295166,-0.17487388849258423,-0.22859513759613043
good_form_1.mp4,43,good,right,0.994307577610016,0.4023642838001251,0.3012555837631225,0.3881691992282867,0.5319818258285522,0.3896139562129974,0.7061318159103394,0.384854108095169,0.8899088501930237,0.404906177520752,0.30191437602043153,0.38529707789421075,0.5303581237792969,0.39516040682792664,0.7053413033485413,0.38504732251167295,0.8905795216560364,2,-0.0013316571712493896,-0.0038954079151153342,0.0024585723876953125,-0.0020705938339232732,-0.004046809673309282,-0.0010556817054748757,-0.00010921955108644799,-0.0003418922424316406,0.0020705938339232732,-0.1741499900817871,-0.23072624206542974
good_form_1.mp4,44,good,right,0.993731126189232,0.4014350175857544,0.3024233281612396,0.3922562599182129,0.5341227054595947,0.3886687457561493,0.7068492770195007,0.3848276138305664,0.8881985545158386,0.40353376269340513,0.3014633297920227,0.3872896611690521,0.530358350276947,0.3922362506389618,0.7051082849502563,0.384930157661438,0.889911413192749,2,-0.0013724148273468462,-0.0004510462284088024,0.001992583274841364,2.26497650079871e-07,-0.002924156188964855,-0.00023301839828493431,-0.00011716485023494094,-0.0006681084632873535,2.26497650079871e-07,-0.172726571559906,-0.2316993772983551
good_form_1.mp4,45,good,right,0.9928847402334212,0.4009774029254913,0.3019737899303436,0.39345383644104,0.5338227152824402,0.388328343629837,0.7071225643157959,0.3844206631183624,0.8878692984580994,0.4023125648498535,0.3017080187797546,0.38890001773834226,0.5318007111549378,0.3903644263744354,0.7055395364761352,0.38482203483581545,0.8892753720283508,2,-0.0012211978435516246,0.0002446889877318892,0.00161035656929015,0.001442360877990767,-0.0018718242645263672,0.00043125152587886184,-0.0001081228256225586,-0.0006360411643981934,0.001442360877990767,-0.1732998490333557,-0.2318489253520966
good_form_1.mp4,46,good,right,0.9921181499958038,0.400895744562149,0.3014158904552459,0.3950551450252533,0.5343884229660034,0.3896633684635162,0.7072791457176208,0.3843905627727508,0.887775182723999,0.4017000436782836,0.3015665471553802,0.3910687446594238,0.5327349901199341,0.3895620763301849,0.7063231945037842,0.3846875667572021,0.8887587070465088,2,-0.0006125211715699019,-0.00014147162437438965,0.002168726921081554,0.0009342789649963157,-0.0008023500442504994,0.0007836580276490146,-0.00013446807861333676,-0.0005166649818419966,0.0009342789649963157,-0.17289072275161743,-0.2329725325107575
good_form_1.mp4,47,good,right,0.9914729297161102,0.4007062017917633,0.3012745380401611,0.3948237895965576,0.533675491809845,0.3905499875545501,0.7068814635276794,0.3843597173690796,0.8876312971115112,0.4012757301330566,0.30166862607002254,0.39275164604187013,0.5335982322692872,0.38936488032341,0.7068528532981873,0.38457053303718564,0.8882766366004944,2,-0.00042431354522698417,0.00010207891464231178,0.0016829013824463113,0.0008632421493530718,-0.00019719600677492455,0.0005296587944030318,-0.00011703372001647949,-0.0004820704460144487,0.0008632421493530718,-0.17320597171783447,-0.2324009537696839
